Exercício: 2019;;;;;;;;
Período: 2o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 01 - Demonstrativo da Despesas Com Pessoal;;;;;;;;
Tabela: DTP e Apuração do Cumprimento do Limite Legal;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 06/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);37734870,44;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;Valor;#NOME?;37734870,44;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);771772,02;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);2264092,23;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);2150887,62;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);2037683,01;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);2,05;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20190801
Câmara de Vereadores de Ibicuitinga - CE;2305332;CE;Legislativo;12419;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);37734870,44;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Valor;#NOME?;37734870,44;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);17967349,13;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);20376830,04;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);19357988,54;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);18339147,04;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);47,61;20190801
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20190801
