Exercício: 2020;;;;;;;;
Período: 2o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 01 - Demonstrativo da Despesas Com Pessoal;;;;;;;;
Tabela: DTP e Apuração do Cumprimento do Limite Legal;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 06/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);7508008420;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;Valor;#NOME?;7508008420;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;Valor;DESPESA TOTAL COM PESSOAL - DTP (VIII) = (III a + III b);129469014,7;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;Valor;LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF);450480505,2;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;Valor;LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF);427956479,9;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;Valor;LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF);405432454,7;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VIII) = (III a + III b);1,72;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;% sobre a RCL Ajustada;LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF);6;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF);5,7;20200801
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2669342;% sobre a RCL Ajustada;LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF);5,4;20200801
