Exercício: 2019;;;;;;;;
Período: 1o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 01 - Demonstrativo da Despesas Com Pessoal;;;;;;;;
Tabela: DTP e Apuração do Cumprimento do Limite Legal;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 06/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);6263636029;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;Valor;#NOME?;6263636029;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);118037144,2;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);375818161,8;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);357027253,7;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);338236345,6;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);1,88;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20190401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2643247;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);6263636029;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Valor;#NOME?;6263636029;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);2796285263;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);3382363456;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);3213245283;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);3044127110;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);44,64;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);76801026,91;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;Valor;#NOME?;76801026,91;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);1292720,23;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);4608061,61;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);4377658,53;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);4147255,45;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);1,68;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20190401
Câmara de Vereadores de Jucás - CE;2307403;CE;Legislativo;24773;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);250849784,3;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);80000;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Valor;#NOME?;250769784,3;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);127354304,9;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);135415683,5;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);128644899,3;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);121874115,2;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);50,79;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);192684632,1;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Valor;#NOME?;192684632,1;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);101062078,8;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);104049701,3;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);98847216,27;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);93644731,21;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);52,45;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20190401
Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20190401
