Exercício: 2018;;;;;;;;
Período: 1o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida;;;;;;;;
Tabela: Dívida Consolidada Líquida;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 05/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);14027915;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;14027915;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;14027915;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;14027915;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;1456344,6;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;4115643,38;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);14027915;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;27977105,05;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);50,14;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);50,14;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;33572526,06;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);30215273,45;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;SALDO DO EXERCÍCIO ANTERIOR;Insuficiência Financeira;2659298,78;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);14541433,97;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;Dívida Contratual;14541433,97;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;14513172,76;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;De Contribuições Previdenciárias;14425272,77;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;De Demais Contribuições Sociais;87899,99;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;Demais Dívidas Contratuais;28261,21;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;DEDUÇÕES (II);1196949,42;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;Disponibilidade de Caixa;425592,35;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;Disponibilidade de Caixa Bruta;3157876,52;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;(-) Restos a Pagar Processados;2732284,17;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;Demais Haveres Financeiros;771357,07;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);13344484,55;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;28914732,88;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;% da DC sobre a RCL (I/RCL);50,29;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);46,15;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;34697679,46;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);31227911,51;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;Depósitos e Consignações Sem Contrapartida;2090803,51;20180401
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12242;Até o 1º Quadrimestre;RP Não-Processados;57570,78;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);357014,76;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;357014,76;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;357014,76;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;348101,43;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;8913,33;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;2873061,73;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;7744138,83;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);357014,76;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;39074161,53;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);0,91;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);0,91;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;46888993,84;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);42200094,45;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;SALDO DO EXERCÍCIO ANTERIOR;Insuficiência Financeira;4871077,1;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);297674,36;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;Até o 1º Quadrimestre;Dívida Contratual;297674,36;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;297674,36;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;Até o 1º Quadrimestre;De Contribuições Previdenciárias;288761,03;20180401
Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16248;Até o 1º Quadrimestre;De Demais Contribuições Sociais;8913,33;20180401
