Exercício: 2020;;;;;;;;
Período: 1o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida;;;;;;;;
Tabela: Dívida Consolidada Líquida;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 05/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);2023389203;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;1902377521;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;Empréstimos;1567266051;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;Internos;542057266,7;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;Externos;1025208784;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;53348365,4;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;De Tributos;12100804,2;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;41247561,2;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;Demais Dívidas Contratuais;281763105,3;20200401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;SALDO DO EXERCÍCIO ANTERIOR;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;121011681,8;20200401
