Exercício: 2020;;;;;;;;
Período: 3o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida;;;;;;;;
Tabela: Dívida Consolidada Líquida;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 05/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);77684674,19;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;77684674,19;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;77684674,19;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;77684674,19;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);5553681,74;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;5553665,13;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;32698117,39;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;27144452,26;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;Demais Haveres Financeiros;16,61;20201201
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);72130992,45;20201201
