Exercício: 2018;;;;;;;;
Período: 3o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida;;;;;;;;
Tabela: Dívida Consolidada Líquida;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 05/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);30440540,95;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;30440540,95;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;29848742,73;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;26920010,77;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;1426935,79;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;Do FGTS;1501796,17;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;Demais Dívidas Contratuais;591798,22;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;11016058,12;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;16241648,79;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);30440540,95;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;128707042,1;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);23,65;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);23,65;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;154448450,5;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);139003605,5;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;SALDO DO EXERCÍCIO ANTERIOR;Insuficiência Financeira;5225590,67;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);29699474,62;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;Dívida Contratual;29699474,62;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;29107676,4;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;De Contribuições Previdenciárias;26286459,66;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;De Demais Contribuições Sociais;1383437,22;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;Do FGTS;1437779,52;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;Demais Dívidas Contratuais;591798,22;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;DEDUÇÕES (II);943340,31;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;Disponibilidade de Caixa;943340,31;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;Disponibilidade de Caixa Bruta;18434666,11;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;(-) Restos a Pagar Processados;17491325,8;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);28756134,31;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;132435972,4;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;% da DC sobre a RCL (I/RCL);22,43;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);21,71;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;158923166,9;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 1º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);143030850,2;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);27795202,43;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;Dívida Contratual;27795202,43;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;Parcelamento e Renegociação de Dívidas;27203404,21;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;De Contribuições Previdenciárias;25059701,04;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;De Demais Contribuições Sociais;1291935,79;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;Do FGTS;851767,38;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;Demais Dívidas Contratuais;591798,22;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;DEDUÇÕES (II);2958444,17;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;Disponibilidade de Caixa;2958444,17;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;Disponibilidade de Caixa Bruta;15136970,14;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;(-) Restos a Pagar Processados;12178525,97;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);24836758,26;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;140665896,3;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;% da DC sobre a RCL (I/RCL);19,76;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);17,66;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;168799075,6;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 2º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);151919168,1;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);32104700,62;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;Dívida Contratual;32104700,62;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;Parcelamento e Renegociação de Dívidas;31512902,4;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;De Contribuições Previdenciárias;27162531;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;De Demais Contribuições Sociais;2091749,61;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;Do FGTS;2258621,79;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;Demais Dívidas Contratuais;591798,22;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;Disponibilidade de Caixa Bruta;13548681,77;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;(-) Restos a Pagar Processados;15423888,75;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);32104700,62;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;146182356,5;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;% da DC sobre a RCL (I/RCL);21,96;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);21,96;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;175418827,8;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);157876945;20181201
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;Insuficiência Financeira;1875206,98;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);20000437,26;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;20000437,26;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;20000437,26;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;De Tributos;30407,49;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;19939101,26;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;Do FGTS;30928,51;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;3181015,03;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;8435233,36;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);20000437,26;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;25748039,96;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);77,68;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);77,68;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;30897647,95;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);27807883,16;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;Insuficiência Financeira;5254218,33;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;Depósitos e Consignações Sem Contrapartida;1066852,83;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;SALDO DO EXERCÍCIO ANTERIOR;RP Não-Processados;306593,72;20181201
Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);19865474,64;20181201
