Exercício: 2018;;;;;;;;
Período: 2o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida;;;;;;;;
Tabela: Dívida Consolidada Líquida;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 05/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);36511204,9;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;36511204,9;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;36511204,9;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;35893230,5;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;617974,4;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);5606862,06;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;5606862,06;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;12856418,3;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;7249556,24;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);30904342,84;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;44229242,81;20180801
Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19194;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);82,55;20180801
