Exercício: 2019;;;;;;;;
Período: 1o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida;;;;;;;;
Tabela: Dívida Consolidada Líquida;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 05/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);1343024918;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;1218732324;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Empréstimos;1150132743;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Internos;272065977,5;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Externos;878066765,2;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;46169742,98;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;De Tributos;13632604,06;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;32537138,92;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Demais Dívidas Contratuais;22429838,79;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;124292593,8;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);1294752968;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;1291941914;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;1336394462;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;44452547,82;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Demais Haveres Financeiros;2811054,03;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);48271949,94;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;6082259998;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);22,08;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);0,79;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;7298711997;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);6568840797;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Passivo Atuarial;12588433453;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Depósitos e Consignações Sem Contrapartida;36616644,84;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;RP Não-Processados;121353944,6;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;SALDO DO EXERCÍCIO ANTERIOR;Apropriação de Depósitos Judiciais - LC 151/2015;75028339,78;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);1366736994;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Dívida Contratual;1242444400;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Empréstimos;1162105117;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Internos;272787802,1;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Externos;889317314,7;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;66658077,1;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;De Tributos;13124583,82;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;De Contribuições Previdenciárias;53533493,28;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Demais Dívidas Contratuais;13681206,45;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;124292593,8;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;DEDUÇÕES (II);1512660831;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Disponibilidade de Caixa;1509445897;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Disponibilidade de Caixa Bruta;1520684845;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;(-) Restos a Pagar Processados;11238948,6;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Demais Haveres Financeiros;3214934,31;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);-145923837;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;6263636029;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;% da DC sobre a RCL (I/RCL);21,82;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-2,33;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;7516363235;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);6764726912;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Passivo Atuarial;12588433453;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Depósitos e Consignações Sem Contrapartida;33286891,15;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;RP Não-Processados;44190284,85;20190401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 1º Quadrimestre;Apropriação de Depósitos Judiciais - LC 151/2015;75028339,78;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);26968268,53;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;26968268,53;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;26968268,53;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;26592181,2;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;376087,33;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);43624301,23;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;43572402,18;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;51577359,14;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;8004956,96;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;Demais Haveres Financeiros;51899,05;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);-16656032,7;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;239181108,5;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);11,28;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);-6,96;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;287017330,2;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);258315597,2;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;Depósitos e Consignações Sem Contrapartida;538805,22;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;SALDO DO EXERCÍCIO ANTERIOR;RP Não-Processados;1480593,91;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);26581910,04;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Até o 1º Quadrimestre;Dívida Contratual;26580910,04;20190401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;26580910,04;20190401
